name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
washington DC,2013-01-06T15:00:00,9.2,6.4,-2,45.39,0,0,,0,0,,20.1,181,1017.1,83.7,16,193.4,0.7,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T16:00:00,11,11,-4,34.81,0,0,,0,0,31.3,20.1,279,1017.3,89.1,16,35.9,0.1,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T17:00:00,10.7,10.7,-3.9,35.51,0,0,,0,0,,14.3,280,1017.6,89.6,16,0,,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T18:00:00,10.7,10.7,-4.1,35.08,0,0,,0,0,,12.6,301,1017.9,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T19:00:00,9.9,9,-3.9,37.68,0,0,,0,0,,7.3,300,1018.6,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T20:00:00,9.8,8.3,-3.9,37.84,0,0,,0,0,,10.9,311,1019.1,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T21:00:00,9,6.8,-3.9,39.9,0,0,,0,0,,15,300,1019.6,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T22:00:00,8.8,7.1,-3.9,40.38,0,0,,0,0,,11.1,281,1019.8,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-06T23:00:00,8.8,7.3,-4.2,39.76,0,0,,0,0,,9.4,299,1020.4,99.8,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T00:00:00,7.8,6.5,-3.9,43.2,0,0,,0,0,,7.8,338,1021.2,98,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T01:00:00,7.8,4.9,-3,46.36,0,0,,0,0,29.5,18.1,310,1021.7,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T02:00:00,7,4.5,-2.9,49.13,0,0,,0,0,,13.2,319,1022.4,99.3,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T03:00:00,7,4.8,-2.1,52.53,0,0,,0,0,,11.4,348,1023.1,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T04:00:00,7,3.8,-2.1,52.46,0,0,,0,0,29.7,18.2,329,1023.8,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T05:00:00,7,3.8,-3.2,48.4,0,0,,0,0,31.3,18.3,310,1024.6,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T06:00:00,6.8,3.7,-3.2,49.13,0,0,,0,0,27.7,16.8,339,1025.7,100,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T07:00:00,6.8,3.1,-4.2,45.59,0,0,,0,0,33.5,22.2,339,1026.8,89.6,16,18.6,0.1,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T08:00:00,6,3.1,-4,48.84,0,0,,0,0,,14.4,321,1027.8,85.6,16,151.6,0.5,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T09:00:00,6.8,3.3,-4,46.35,0,0,,0,0,29.7,20.5,310,1029.4,89.6,16,303.8,1.1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T10:00:00,6.8,3.5,-4,46.35,0,0,,0,0,35.3,18.5,319,1030.6,87.6,16,422,1.5,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T11:00:00,7.8,5.3,-4,43.03,0,0,,0,0,,15,329,1031,85.6,16,493.1,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T12:00:00,8.1,5.2,-4.2,41.51,0,0,,0,0,,18.1,357,1030.5,85.4,16,503.3,1.8,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T13:00:00,7.1,4.3,-5,42.04,0,0,,0,0,31.3,15,337,1030,47.1,16,451.3,1.6,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T14:00:00,8.1,6.5,-5,39.03,0,0,,0,0,,9.6,359,1029.8,47.1,16,344.5,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T15:00:00,8.8,6.6,-4.2,39.48,0,0,,0,0,,14.2,350,1030,25.7,16,196.5,0.7,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T16:00:00,8.1,6.9,-5,39.13,0,0,,0,0,,7.5,281,1030.3,25.7,16,43.4,0.2,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T17:00:00,6.7,5.3,-5,42.96,0,0,,0,0,,7.3,311,1030.5,25.7,16,0,,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T18:00:00,5.9,4,-5,45.58,0,0,,0,0,,8.8,294,1031,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T19:00:00,5.5,3.2,-5,46.65,0,0,,0,0,,10.5,294,1031.2,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T20:00:00,4.7,4.7,-5,49.62,0,0,,0,0,,0,0,1030.9,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T21:00:00,2.7,1.5,-2.3,69.73,0,0,,0,0,,5.1,200,1031.1,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T22:00:00,1.8,0.5,-3.1,69.85,0,0,,0,0,,5.1,141,1030.8,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-07T23:00:00,1.6,1.6,-3.3,69.9,0,0,,0,0,,0,0,1030.6,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T00:00:00,0.8,0.8,-2.3,79.91,0,0,,0,0,,0,0,1030.5,25.7,14.1,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T01:00:00,0.6,-1.1,-3.1,76.46,0,0,,0,0,,5.4,212,1030.2,47.1,14.1,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T02:00:00,0.8,0.8,-3.3,73.93,0,0,,0,0,,0,0,1030,47.1,14.1,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T03:00:00,-1,-2.9,-3.3,84.09,0,0,,0,0,,5.5,213,1029.9,47.1,13.2,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T04:00:00,-1,-4.2,-3.3,84.22,0,0,,0,0,,9.2,203,1029.5,47.1,14.1,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T05:00:00,-0.1,-2.7,-3.1,80.7,0,0,,0,0,,7.6,194,1029.5,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T06:00:00,-0.1,-3.5,-3,80.6,0,0,,0,0,,10.5,200,1029.8,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T07:00:00,0.8,-2.7,-2.9,76.16,0,0,,0,0,,11.3,199,1029.9,25.7,16,14.8,0.1,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T08:00:00,1.7,-1.9,-2.2,75.37,0,0,,0,0,,12.9,194,1030.6,47.1,16,131.8,0.5,1,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T09:00:00,3.1,1,-1.1,73.82,0,0,,0,0,,7.9,218,1030.7,47.1,16,319.1,1.1,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T10:00:00,5.8,2.8,-0.9,62.32,0,0,,0,0,,14.9,209,1030.6,83.7,16,400.5,1.4,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T11:00:00,8.1,4.8,-0.8,53.35,0,0,,0,0,,22.2,220,1030.4,83.7,16,415.9,1.5,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T12:00:00,8.9,6.4,0,53.61,0,0,,0,0,,16.5,220,1029.9,0,16,478.1,1.7,5,,Clear,clear-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T13:00:00,10.8,10.8,-0.8,44.52,0,0,,0,0,,9.7,173,1028.9,94.6,16,458.9,1.7,5,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T14:00:00,10.1,10.1,0.7,52.24,0,0,,0,0,,16.2,155,1028.8,94.1,16,343.9,1.2,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T15:00:00,11.1,11.1,-0.9,43.47,0,0,,0,0,,9.4,172,1028.8,83.7,16,200.3,0.7,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T16:00:00,11.1,11.1,0,46.49,0,0,,0,0,,11.1,180,1028.9,88.9,16,42.5,0.2,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T17:00:00,9.2,7.2,0.8,55.84,0,0,,0,0,,12.7,178,1028.8,89.4,16,0,,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T18:00:00,8.1,6.6,0.8,59.74,0,0,,0,0,,9.1,206,1028.9,87.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T19:00:00,8.9,7.2,0.8,56.72,0,0,,0,0,,10.8,212,1029.5,86.2,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T20:00:00,5.9,3.6,1,70.48,0,0,,0,0,,10.9,193,1029.3,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T21:00:00,6.6,4.7,0.7,66.37,0,0,,0,0,,9.1,212,1029.3,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T22:00:00,4.8,3.2,1,75.98,0,0,,0,0,,7.1,160,1029.7,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-08T23:00:00,3.9,2.1,0.6,79.13,0,0,,0,0,,7.1,228,1029.5,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T00:00:00,2.9,1.7,0.9,86.27,0,0,,0,0,,5.1,209,1029.2,25.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T01:00:00,2.9,1.7,0.8,86.03,0,0,,0,0,,5.1,209,1029.3,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T02:00:00,1.9,-0.2,0.7,91.36,0,0,,0,0,,7.1,169,1028.8,0,14.1,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T03:00:00,1.7,-1.1,-1,82.77,0,0,,0,0,,9.2,212,1028.9,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T04:00:00,2.6,1.4,-0.1,81.94,0,0,,0,0,,5.1,209,1028.7,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T05:00:00,2.7,2.7,0.6,86.25,0,0,,0,0,,0,0,1028.2,0,16,0,,0,,Clear,clear-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T06:00:00,1.8,1.8,-0.2,86.43,0,0,,0,0,,0,0,1028.1,47.1,14.1,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T07:00:00,1.8,1.8,-0.1,86.68,0,0,,0,0,,0,0,1028.2,83.7,16,5.5,0,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T08:00:00,1.8,-0.4,0.6,91.62,0,0,,0,0,,7.3,216,1028.8,83.7,11.3,46.5,0.2,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T09:00:00,3.9,3.9,1.1,81.78,0,0,,0,0,,0.4,348,1028.7,94.1,13.1,142.4,0.5,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T10:00:00,5.8,3.8,1.8,75.49,0,0,,0,0,,9.3,194,1029,85.7,16,327.1,1.2,3,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T11:00:00,6.2,3.8,1.9,73.86,0,0,,0,0,,11.2,182,1028.3,86.4,15.9,426.9,1.5,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T12:00:00,7.2,5.1,2.9,74.29,0,0,,0,0,,11.1,181,1027.2,99.3,15.9,445.4,1.6,4,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T13:00:00,9.2,8.2,2.9,64.92,0,0,,0,0,,7.5,242,1026.5,99.3,15.9,290.6,1,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T14:00:00,9.2,9.2,2.9,64.83,0,0,,0,0,,0.4,352,1026.6,95.8,15.8,155,0.6,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T15:00:00,8.3,8.3,3.9,74.13,0.282,100,rain,0,0,,0.2,352,1026,95.6,14,140.7,0.5,1,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T16:00:00,8.9,8.4,4,71.37,0,0,,0,0,,5.4,240,1024.9,99.5,15.8,39.3,0.1,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T17:00:00,8.9,8.4,4.2,72.57,0,0,,0,0,,5.4,222,1024.3,88.9,15.8,0,,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T18:00:00,7.2,6.4,4,80.16,0,0,,0,0,,5.5,185,1024.5,85.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T19:00:00,8.9,8.9,4.2,72.56,0,0,,0,0,,0.4,352,1025.3,84.7,15.8,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T20:00:00,7.8,6.5,3.9,76.36,0,0,,0,0,,7.9,339,1026.9,83.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T21:00:00,7.7,7.7,3.9,76.66,0,0,,0,0,,0,0,1027.2,83.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T22:00:00,7.7,7.7,3.8,76.54,0,0,,0,0,,0.3,356,1027.8,83.7,15.8,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-09T23:00:00,8.1,5.8,2.1,65.81,0,0,,0,0,,12.9,330,1028.7,83.7,15.8,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T00:00:00,11.8,11.8,-2,38.3,0,0,,0,0,,0.8,353,1029.3,83.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T01:00:00,11.8,11.8,-3.9,33.17,0,0,,0,0,37.1,11.8,300,1029.7,85.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW"
washington DC,2013-01-10T02:00:00,10.9,10.9,-2.9,37.76,0,0,,0,0,33.2,11.3,300,1030.4,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T03:00:00,10.7,10.7,-1.8,41.75,0,0,,0,0,35.3,20.1,320,1030.7,83.7,15.9,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T04:00:00,9.9,8,-2.1,43.29,0,0,,0,0,,12.9,311,1031.1,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T05:00:00,7.9,6.7,-1.9,50.03,0,0,,0,0,,7.4,359,1031.8,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T06:00:00,6.7,4,-3.2,49.53,0,0,,0,0,,13.9,341,1032.5,83.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T07:00:00,7.7,5.7,-4.1,42.9,0,0,,0,0,,11,320,1033.3,83.7,16,23.6,0.1,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T08:00:00,7.7,4.3,-3.9,43.55,0,0,,0,0,,21.7,329,1034.7,83.7,16,171.1,0.6,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T09:00:00,8.1,5.4,-3.2,44.82,0,0,,0,0,,16.5,348,1035.9,94.1,16,330.6,1.2,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T10:00:00,9.1,6.2,-3.2,41.94,0,0,,0,0,,20.2,340,1036.5,47.1,16,450.6,1.6,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T11:00:00,10.8,10.8,-3.2,37.45,0,0,,0,0,,16.4,340,1036.4,47.1,16,517.5,1.9,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T12:00:00,11.8,11.8,-3.2,34.94,0,0,,0,0,,14.7,340,1035.2,47.1,16,524.3,1.9,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T13:00:00,12,12,-3.2,34.39,0,0,,0,0,,11.6,349,1034.3,47.1,16,470.6,1.7,5,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T14:00:00,12.9,12.9,-3.2,32.49,0,0,,0,0,,16.2,350,1034,47.1,16,354.4,1.3,4,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T15:00:00,13.1,13.1,-3.9,30.43,0,0,,0,0,,9.3,360,1033.5,47.1,16,207.2,0.7,2,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T16:00:00,12,12,-4.2,32.01,0,0,,0,0,,5.5,10,1033.4,88.6,16,47.5,0.2,0,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T17:00:00,11,11,-3.9,35.01,0,0,,0,0,,0.4,8,1033.3,99,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T18:00:00,9,7.4,-1.9,46.32,0,0,,0,0,,10.9,61,1033.1,99.3,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T19:00:00,8.8,7.1,-0.9,50.44,0,0,,0,0,,10.8,108,1033.6,99.3,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T20:00:00,8.4,8.4,-1.6,49.37,0,0,,0,0,,0,87.8,1033.9,100,16,0,,0,,Overcast,cloudy,72405013743
washington DC,2013-01-10T21:00:00,8,8,-2.1,48.84,0,0,,0,0,,0,0,1033.7,96.1,16,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T22:00:00,7.7,7.7,-2.1,49.83,0,0,,0,0,,0.3,5,1034.2,86.6,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-10T23:00:00,6.7,5.9,-1.9,54.34,0,0,,0,0,,5.3,88,1033.7,84.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T00:00:00,6.6,6.6,-2.1,53.69,0,0,,0,0,,0.2,7,1033.6,86.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T01:00:00,6.6,6.6,-2.9,50.7,0,0,,0,0,,0,0,1033.3,84.7,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T02:00:00,5.8,5.8,-2.1,56.73,0,0,,0,0,,0.3,7,1032.9,89.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T03:00:00,4.8,4.8,-1.9,61.81,0,0,,0,0,,0.2,8,1032.3,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T04:00:00,4,4,-1,69.9,0,0,,0,0,,0,0,1031.9,47.1,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T05:00:00,3.7,3.7,-1.2,70.43,0,0,,0,0,,0,0,1031.5,24.4,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T06:00:00,3.7,3.7,-0.1,75.82,0,0,,0,0,,0,0,1031.4,50.5,16,0,,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T07:00:00,3.7,3.7,-1,71.68,0,0,,0,0,,0,0,1030.5,85.4,16,15.7,0.1,0,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T08:00:00,4,2.9,0.7,79.14,0,0,,0,0,,5.1,66,1030.3,99.8,16,64.8,0.2,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T09:00:00,4.9,4,0.9,75.36,0,0,,0,0,,5.2,59,1030.2,96.1,16,96.6,0.3,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T10:00:00,6,6,0.8,69.19,0,0,,0,0,,0.2,0,1029.5,99.3,16,311,1.1,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T11:00:00,6.8,5.3,0,62.13,0,0,,0,0,,7.5,217,1028.2,100,16,345.5,1.2,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T12:00:00,7,5.2,0.8,64.61,0,0,,0,0,,9.4,206,1026.8,99.3,16,251.9,0.9,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T13:00:00,7,5.3,1.9,69.8,0,0,,0,0,,9.1,215,1025.3,99.5,16,261.8,0.9,3,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T14:00:00,7.8,6.6,3.2,72.37,0,0,,0,0,,7.3,215,1024.1,100,16,190.4,0.7,2,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T15:00:00,7,5.6,3.9,81.02,0,0,,0,0,,7.4,174,1023.1,100,9.7,59.6,0.2,1,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T16:00:00,6.8,6.8,5,88.51,0.012,100,rain,0,0,,0,0,1022.7,100,3.2,9.9,0,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T17:00:00,6,6,5,93.02,0,0,,0,0,,0,0,1021.8,100,2,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T18:00:00,6,5.2,5.8,98.23,0.302,100,rain,0,0,,5.1,228,1021.3,100,3,0,,0,,"Rain, Overcast",rain,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T19:00:00,6,6,5,93.27,0,0,,0,0,,0.2,354,1021.2,100,2,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T20:00:00,6,5.3,5.1,93.51,0,0,,0,0,,4.9,160,1020.6,100,3.2,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA,74594013705"
washington DC,2013-01-11T21:00:00,6,4.6,5,93.27,0,0,,0,0,,7.2,203,1020.6,100,5,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T22:00:00,6,5.2,5,93.27,0,0,,0,0,,5.1,160,1020.2,100,6,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-11T23:00:00,6.8,6,5.8,93.59,0,0,,0,0,,5.4,215,1020.1,100,5.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-12T00:00:00,7,5.2,5.8,92.2,0,0,,0,0,,9.2,300,1020.1,100,7.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-12T01:00:00,7,5.6,5.8,92.32,0,0,,0,0,,7.3,261,1019.8,100,7.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-12T02:00:00,6.8,6,5.8,93.72,0,0,,0,0,,5.2,274,1020.2,100,7.9,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-12T03:00:00,6.8,6.8,5.8,93.72,0,0,,0,0,,0,0,1020.6,100,7.8,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
washington DC,2013-01-12T04:00:00,6,6,5,93.27,0,0,,0,0,,0,0,1020.4,100,5.8,0,,0,,Overcast,cloudy,"KDCA,72405013743,KADW,KDAA"
